נושא,מספר תקנה,משרד,סוג תמיכה,מקבל התמיכה,מספר תאגיד,שנה,סה״כ אושר,סה״כ שולם
מחקר מורשת ואיגודים,0019420214,משרד התרבות והספורט,א3,"איגוד מנהלי תרבות ברשויות המקומיות (ע""ר)",580346898,2021,130042.0,44252.0
מחקר מורשת ואיגודים,0019420214,משרד התרבות והספורט,א3,"שח""ם, ארגון השחקנים והשחקניות בישראל (ע""ר)",580356210,2021,970057.0,343752.0
מחקר מורשת ואיגודים,0019420214,משרד התרבות והספורט,א3,"קונגרס יהודי בוכרה (ע""ר)",580361285,2021,1050000.0,431663.0
מחקר מורשת ואיגודים,0019420214,משרד התרבות והספורט,א3,"מכון משפטי ארץ (ע""ר)",580365443,2021,287947.0,96146.0
מחקר מורשת ואיגודים,0019420214,משרד התרבות והספורט,א3,"הפדרציה העולמית של יהדות מרוקו (ע""ר)",580370344,2021,439361.0,112317.0
מחקר מורשת ואיגודים,0019420214,משרד התרבות והספורט,א3,"""וזאת לראיה"" מפעלי תרבות ותורה להנצחת והנחלת משנת הראי""ה קוק זצ""ל (ע""ר)",580373710,2021,83830.0,17163.0
מחקר מורשת ואיגודים,0019420214,משרד התרבות והספורט,א3,"האיגוד המקצועי של האמנים הפלסטיים בישראל (ע""ר)",580379428,2021,183278.0,82559.0
מחקר מורשת ואיגודים,0019420214,משרד התרבות והספורט,א3,"מכון להפצת משפט התורה (ע""ר)",580383107,2021,327212.0,136986.0
מחקר מורשת ואיגודים,0019420214,משרד התרבות והספורט,א3,"מעמק חברון- מכון חקר תורני (ע""ר)",580412278,2021,104708.0,9595.0
מחקר מורשת ואיגודים,0019420214,משרד התרבות והספורט,א3,"כושרות (ע""ר)",580416154,2021,229427.0,82337.0
מחקר מורשת ואיגודים,0019420214,משרד התרבות והספורט,א3,"תורת חב""ד לבני הישיבות שעל ידי צעירי אגודת חב""ד - המרכז (ע""ר)",580419042,2021,307579.0,307579.0
מחקר מורשת ואיגודים,0019420214,משרד התרבות והספורט,א3,"שבי ישראל - למען אחינו האובדים (ע""ר)",580433399,2021,500731.0,280182.0
מחקר מורשת ואיגודים,0019420214,משרד התרבות והספורט,א3,"טהרות בעיון (ע""ר)",580461754,2021,575893.0,168266.0
מחקר מורשת ואיגודים,0019420214,משרד התרבות והספורט,א3,"שיחת דקלים (ע""ר)",580462661,2021,,
מחקר מורשת ואיגודים,0019420214,משרד התרבות והספורט,א3,"בית מדרש קהילתי מרכזי במרכז ובשרון (ע""ר)",580477883,2021,,
מחקר מורשת ואיגודים,0019420214,משרד התרבות והספורט,א3,"איגוד העורכים - איגוד מקצועות הפוסט בישראל (ע""ר)",580498657,2021,116327.0,38251.0
מחקר מורשת ואיגודים,0019420214,משרד התרבות והספורט,א3,"סולמות - יהדות חינוך וחוויה (ע""ר)",580528560,2021,327212.0,186807.0
מחקר מורשת ואיגודים,0019420214,משרד התרבות והספורט,א3,"רשת כוללים ומוסדות תורה בן מלך (ע""ר)",580529725,2021,379566.0,162165.0
מחקר מורשת ואיגודים,0019420214,משרד התרבות והספורט,א3,"א.מ.ת. הוצאות זכרון אהרן (ע""ר)",580533636,2021,,
מחקר מורשת ואיגודים,0019420214,משרד התרבות והספורט,א3,"מורשת אבות - לימוד מקצועות הקודש (ע""ר)",580542264,2021,,
מחקר מורשת ואיגודים,0019420214,משרד התרבות והספורט,א3,"איגוד מקצועות האנימציה (ע""ר)",580542629,2021,93061.0,30601.0
מחקר מורשת ואיגודים,0019420214,משרד התרבות והספורט,א3,"המרכז למורשת יהדות שאלוניקי ויוון ע""ש ליאון רקנאטי (1890 - 1945) (ע""ר)",580542637,2021,269156.0,200028.0
מחקר מורשת ואיגודים,0019420214,משרד התרבות והספורט,א3,"אוצר ערכי החסידות (ע""ר)",580544427,2021,628247.0,197974.0
מחקר מורשת ואיגודים,0019420214,משרד התרבות והספורט,א3,"בשורת הארץ ע""ש יוסף, נפתלי ודבורה בלס (ע""ר)",580548808,2021,196327.0,101214.0
מחקר מורשת ואיגודים,0019420214,משרד התרבות והספורט,א3,"הפדרציה העולמית של יהדות תוניסיה בישראל (ע""ר)",580567212,2021,60000.0,60000.0
מחקר מורשת ואיגודים,0019420214,משרד התרבות והספורט,א3,"אלמז אמנות בישראל (ע""ר)",580571206,2021,93055.0,93055.0
מחקר מורשת ואיגודים,0019420214,משרד התרבות והספורט,א3,"פורום עמותות תרבות ערביות (ע""ר)",580574267,2021,113860.0,38124.0
מחקר מורשת ואיגודים,0019420214,משרד התרבות והספורט,א3,"פורום מוסדות תרבות ואמנות בישראל (ע""ר)",580578276,2021,125886.0,55764.0
מחקר מורשת ואיגודים,0019420214,משרד התרבות והספורט,א3,"מכון להורות נתן (ע""ר)",580581395,2021,327212.0,100753.0
מחקר מורשת ואיגודים,0019420214,משרד התרבות והספורט,א3,"חי בהם תורה לאנשים עובדים (ע""ר)",580604999,2021,,
מחקר מורשת ואיגודים,0019420214,משרד התרבות והספורט,א3,"פורום יוצרי הקולנוע בירושלים (ע""ר)",580647162,2021,,
מחקר מורשת ואיגודים,0019420214,משרד התרבות והספורט,א3,התיאטרון הקאמרי של תל אביב,590000659,2021,,
מענק ירושלים לתרבות,0019420247,משרד התרבות והספורט,א3,מרכז למוסיקה ירושלים (חל״צ),510651482,2021,125888.0,80137.0
מענק ירושלים לתרבות,0019420247,משרד התרבות והספורט,א3,תיאטרון ירושלים לאומנויות הבמה (חל״צ),510655756,2021,148345.0,115994.0
מענק ירושלים לתרבות,0019420247,משרד התרבות והספורט,א3,משכנות שאננים בירושלים בע״מ (חל״צ),510673577,2021,100804.0,53898.0
מענק ירושלים לתרבות,0019420247,משרד התרבות והספורט,א3,סדנת ההדפס ירושלים (חל״צ),510695620,2021,89177.0,25876.0
מענק ירושלים לתרבות,0019420247,משרד התרבות והספורט,א3,הקם (חל״צ),510748734,2021,460945.0,209645.0
מענק ירושלים לתרבות,0019420247,משרד התרבות והספורט,א3,להקת הפלמנקו רמנגאר בע״מ חברה לתועלת הציבור (חל״צ),514453554,2021,28762.0,9154.0
מענק ירושלים לתרבות,0019420247,משרד התרבות והספורט,א3,בית מזי״א לתאטרון  בע״מ (חל״צ),515538684,2021,,
מענק ירושלים לתרבות,0019420247,משרד התרבות והספורט,א3,ספקטרום - בית לתרבות ואמנות בירושלים בע״מ (חל״צ),515770444,2021,831.0,831.0
מענק ירושלים לתרבות,0019420247,משרד התרבות והספורט,א3,"פסטיבל ישראל, ירושלים (ע""ר)",580006559,2021,1074343.0,357928.0
מענק ירושלים לתרבות,0019420247,משרד התרבות והספורט,א3,"סדנאות האמנים (ע""ר)",580006575,2021,174750.0,71797.0
מענק ירושלים לתרבות,0019420247,משרד התרבות והספורט,א3,"אגודת הציירים והפסלים בישראל-אמני ירושלים (ע""ר)",580008068,2021,104817.0,49018.0
מענק ירושלים לתרבות,0019420247,משרד התרבות והספורט,א3,"תיאטרון הקרון על שם מריו קוטליאר (ע""ר)",580010684,2021,851380.0,403187.0
מענק ירושלים לתרבות,0019420247,משרד התרבות והספורט,א3,"כל ישראל חברים (ע""ר)",580010890,2021,15645.0,8365.0
מענק ירושלים לתרבות,0019420247,משרד התרבות והספורט,א3,"חיבה - התנועה למורשת ישראל (ע""ר)",580014231,2021,79422.0,22044.0
מענק ירושלים לתרבות,0019420247,משרד התרבות והספורט,א3,"מגדל דוד - מוזיאון לתולדות ירושלים (ע""ר)",580016731,2021,672737.0,336570.0
מענק ירושלים לתרבות,0019420247,משרד התרבות והספורט,א3,"הורה ירושלים, עמותה עירונית למחול ולזמר (ע""ר)                     HORA (JERUSALE",580019917,2021,11763.0,11763.0
מענק ירושלים לתרבות,0019420247,משרד התרבות והספורט,א3,"חצר היישוב הישן ע""ש יצחק קפלן (ע""ר)",580022077,2021,148191.0,74139.0
מענק ירושלים לתרבות,0019420247,משרד התרבות והספורט,א3,"רננות - המכון למוסיקה יהודית (ע""ר)",580023968,2021,100000.0,86667.0
מענק ירושלים לתרבות,0019420247,משרד התרבות והספורט,א3,"מרכז עדן תמיר למוסיקה, עין כרם, ירושלים (ע""ר)",580029148,2021,54480.0,38146.0
מענק ירושלים לתרבות,0019420247,משרד התרבות והספורט,א3,"היכל שלמה המרכז למורשת היהדות בירושלים (ע""ר)",580036887,2021,116809.0,38979.0
מענק ירושלים לתרבות,0019420247,משרד התרבות והספורט,א3,"בית עגנון בירושלים (ע""ר)",580039329,2021,214924.0,86969.0
מענק ירושלים לתרבות,0019420247,משרד התרבות והספורט,א3,"האקדמיה למוסיקה ולמחול בירושלים (ע""ר)",580041994,2021,119373.0,107706.0
מענק ירושלים לתרבות,0019420247,משרד התרבות והספורט,א3,"להקת קולבן דאנס (ע""ר)",580042422,2021,305160.0,98077.0
מענק ירושלים לתרבות,0019420247,משרד התרבות והספורט,א3,"תיאטרון מחול ירושלים (ע""ר)",580049591,2021,169350.0,47451.0
מענק ירושלים לתרבות,0019420247,משרד התרבות והספורט,א3,"הקאמרטה הישראלית - ירושלים (ע""ר)",580049708,2021,1763495.0,561560.0
מענק ירושלים לתרבות,0019420247,משרד התרבות והספורט,א3,"מרכז החאן (ע""ר)",580051902,2021,2650948.0,883360.0
מענק ירושלים לתרבות,0019420247,משרד התרבות והספורט,א3,"סינמטק ירושלים - ארכיון ישראלי לסרטים (ע""ר)",580059277,2021,1040593.0,347245.0
מענק ירושלים לתרבות,0019420247,משרד התרבות והספורט,א3,"קבוצת התיאטרון הירושלמי ע""ש בצלאל (ע""ר)",580080224,2021,302013.0,127490.0
מענק ירושלים לתרבות,0019420247,משרד התרבות והספורט,א3,"תזמורת ירושלים מזרח ומערב (ע""ר)",580086270,2021,2022999.0,644195.0
מענק ירושלים לתרבות,0019420247,משרד התרבות והספורט,א3,"מוזיאון ארצות המקרא ירושלים (ע""ר)",580087021,2021,,
מענק ירושלים לתרבות,0019420247,משרד התרבות והספורט,א3,"סטודיו למשחק - עמותה לטפוח אמנות הבמה (ע""ר)",580101152,2021,659730.0,204311.0
מענק ירושלים לתרבות,0019420247,משרד התרבות והספורט,א3,"תזמורת סימפונית ירושלים  (ע""ר)  THE JERUSALEM SYMPHONY ORCHESTRA (R.A.)",580122034,2021,1996551.0,635773.0
מענק ירושלים לתרבות,0019420247,משרד התרבות והספורט,א3,"המרכז למוסיקה מן המזרח (ע""ר)",580139061,2021,310015.0,97708.0
מענק ירושלים לתרבות,0019420247,משרד התרבות והספורט,א3,"עמותת אלול - אלו ואלו (ע""ר)",580149698,2021,23479.0,19837.0
